,1. open,2. high,3. low,4. close,5. volume,day,day_of_month,month
2015-11-03,1.37,1.37,1.36,1.36,58300,2,3,11
2015-11-02,1.38,1.38,1.38,1.38,0,1,2,11
2015-10-30,1.38,1.38,1.38,1.38,0,5,30,10
2015-10-29,1.38,1.38,1.38,1.38,0,4,29,10
2015-10-28,1.38,1.38,1.38,1.38,500,3,28,10
2015-10-27,1.35,1.35,1.35,1.35,0,2,27,10
2015-10-26,1.3605,1.3605,1.35,1.35,3000,1,26,10
2015-10-23,1.2525,1.2525,1.24,1.24,0,5,23,10
2015-10-22,1.2525,1.2525,1.24,1.24,0,4,22,10
2015-10-21,1.2525,1.2525,1.24,1.24,0,3,21,10
2015-10-20,1.2525,1.2525,1.24,1.24,0,2,20,10
2015-10-19,1.2525,1.2525,1.24,1.24,0,1,19,10
2015-10-16,1.2525,1.2525,1.24,1.24,0,5,16,10
2015-10-15,1.2525,1.2525,1.24,1.24,0,4,15,10
2015-10-14,1.2525,1.2525,1.24,1.24,0,3,14,10
2015-10-13,1.2525,1.2525,1.24,1.24,4000,2,13,10
2015-10-12,1.18,1.18,1.17,1.17,0,1,12,10
2015-10-09,1.18,1.18,1.17,1.17,0,5,9,10
2015-10-08,1.18,1.18,1.17,1.17,0,4,8,10
2015-10-07,1.18,1.18,1.17,1.17,0,3,7,10
2015-10-06,1.18,1.18,1.17,1.17,0,2,6,10
2015-10-05,1.18,1.18,1.17,1.17,0,1,5,10
2015-10-02,1.18,1.18,1.17,1.17,0,5,2,10
2015-10-01,1.18,1.18,1.17,1.17,0,4,1,10
2015-09-30,1.18,1.18,1.17,1.17,8000,3,30,9
2015-09-29,1.18,1.18,1.18,1.18,0,2,29,9
2015-09-28,1.18,1.18,1.18,1.18,20000,1,28,9
2015-09-25,1.2499,1.2499,1.2499,1.2499,0,5,25,9
2015-09-24,1.2499,1.2499,1.2499,1.2499,0,4,24,9
2015-09-23,1.2499,1.2499,1.2499,1.2499,0,3,23,9
2015-09-22,1.2499,1.2499,1.2499,1.2499,0,2,22,9
2015-09-21,1.2499,1.2499,1.2499,1.2499,0,1,21,9
2015-09-18,1.2499,1.2499,1.2499,1.2499,0,5,18,9
2015-09-17,1.2499,1.2499,1.2499,1.2499,0,4,17,9
2015-09-16,1.2499,1.2499,1.2499,1.2499,0,3,16,9
2015-09-15,1.2499,1.2499,1.2499,1.2499,0,2,15,9
2015-09-14,1.2499,1.2499,1.2499,1.2499,0,1,14,9
2015-09-11,1.2499,1.2499,1.2499,1.2499,300,5,11,9
2015-09-10,1.224,1.224,1.22,1.22,0,4,10,9
2015-09-09,1.224,1.224,1.22,1.22,0,3,9,9
2015-09-08,1.224,1.224,1.22,1.22,0,2,8,9
2015-09-04,1.224,1.224,1.22,1.22,0,5,4,9
2015-09-03,1.224,1.224,1.22,1.22,13000,4,3,9
2015-09-02,1.21,1.21,1.21,1.21,9500,3,2,9
2015-09-01,1.29,1.29,1.27,1.27,0,2,1,9
2015-08-31,1.29,1.29,1.27,1.27,0,1,31,8
2015-08-28,1.29,1.29,1.27,1.27,9900,5,28,8
2015-08-27,1.24,1.24,1.24,1.24,2000,4,27,8
2015-08-26,1.2205,1.2205,1.208,1.208,26000,3,26,8
2015-08-25,1.188,1.188,1.188,1.188,0,2,25,8
2015-08-24,1.28,1.28,1.188,1.188,6000,1,24,8
2015-08-21,1.295,1.295,1.295,1.295,1000,5,21,8
2015-08-20,1.339,1.339,1.339,1.339,0,4,20,8
2015-08-19,1.339,1.339,1.339,1.339,0,3,19,8
2015-08-18,1.339,1.339,1.339,1.339,0,2,18,8
2015-08-17,1.339,1.339,1.339,1.339,17000,1,17,8
2015-08-14,1.32,1.32,1.32,1.32,0,5,14,8
2015-08-13,1.32,1.32,1.32,1.32,6000,4,13,8
2015-08-12,1.31,1.31,1.31,1.31,3000,3,12,8
2015-08-11,1.372,1.372,1.372,1.372,0,2,11,8
2015-08-10,1.372,1.372,1.372,1.372,10000,1,10,8
2015-08-07,1.35,1.35,1.35,1.35,1000,5,7,8
2015-08-06,1.37,1.37,1.37,1.37,4810,4,6,8
2015-08-05,1.36,1.36,1.36,1.36,0,3,5,8
2015-08-04,1.36,1.36,1.36,1.36,0,2,4,8
2015-08-03,1.36,1.36,1.36,1.36,5000,1,3,8
2015-07-31,1.3925,1.3925,1.38,1.38,0,5,31,7
2015-07-30,1.3925,1.3925,1.38,1.38,0,4,30,7
2015-07-29,1.3925,1.3925,1.38,1.38,10000,3,29,7
2015-07-28,1.42,1.42,1.42,1.42,0,2,28,7
2015-07-27,1.42,1.42,1.42,1.42,0,1,27,7
2015-07-24,1.42,1.42,1.42,1.42,0,5,24,7
2015-07-23,1.42,1.42,1.42,1.42,0,4,23,7
2015-07-22,1.42,1.42,1.42,1.42,0,3,22,7
2015-07-21,1.42,1.42,1.42,1.42,0,2,21,7
2015-07-20,1.42,1.42,1.42,1.42,0,1,20,7
2015-07-17,1.42,1.42,1.42,1.42,0,5,17,7
2015-07-16,1.42,1.42,1.42,1.42,0,4,16,7
2015-07-15,1.42,1.42,1.42,1.42,0,3,15,7
2015-07-14,1.42,1.42,1.42,1.42,5000,2,14,7
2015-07-13,1.4299,1.4299,1.4299,1.4299,165,1,13,7
2015-07-10,1.399,1.399,1.399,1.399,6000,5,10,7
2015-07-09,1.396,1.396,1.396,1.396,0,4,9,7
2015-07-08,1.396,1.396,1.396,1.396,0,3,8,7
2015-07-07,1.396,1.396,1.396,1.396,0,2,7,7
2015-07-06,1.396,1.396,1.396,1.396,0,1,6,7
2015-07-02,1.396,1.396,1.396,1.396,0,4,2,7
2015-07-01,1.396,1.396,1.396,1.396,0,3,1,7
2015-06-30,1.396,1.396,1.396,1.396,0,2,30,6
2015-06-29,1.396,1.396,1.396,1.396,0,1,29,6
2015-06-26,1.396,1.396,1.396,1.396,2500,5,26,6
2015-06-25,1.43,1.43,1.43,1.43,0,4,25,6
2015-06-24,1.43,1.43,1.43,1.43,0,3,24,6
2015-06-23,1.43,1.43,1.43,1.43,0,2,23,6
2015-06-22,1.43,1.43,1.43,1.43,0,1,22,6
2015-06-19,1.43,1.43,1.43,1.43,5000,5,19,6
2015-06-18,1.395,1.395,1.395,1.395,0,4,18,6
2015-06-17,1.395,1.395,1.395,1.395,0,3,17,6
2015-06-16,1.395,1.395,1.395,1.395,0,2,16,6
2015-06-15,1.395,1.395,1.395,1.395,0,1,15,6
2015-06-12,1.395,1.395,1.395,1.395,0,5,12,6
2015-06-11,1.395,1.395,1.395,1.395,0,4,11,6
2015-06-10,1.395,1.395,1.395,1.395,0,3,10,6
2015-06-09,1.395,1.395,1.395,1.395,0,2,9,6
2015-06-08,1.395,1.395,1.395,1.395,0,1,8,6
2015-06-05,1.395,1.395,1.395,1.395,0,5,5,6
2015-06-04,1.395,1.395,1.395,1.395,0,4,4,6
2015-06-03,1.395,1.395,1.395,1.395,0,3,3,6
2015-06-02,1.395,1.395,1.395,1.395,0,2,2,6
2015-06-01,1.395,1.395,1.395,1.395,0,1,1,6
2015-05-29,1.395,1.395,1.395,1.395,0,5,29,5
2015-05-28,1.395,1.395,1.395,1.395,0,4,28,5
2015-05-27,1.395,1.395,1.395,1.395,0,3,27,5
2015-05-26,1.395,1.395,1.395,1.395,25,2,26,5
2015-05-22,1.395,1.395,1.395,1.395,1500,5,22,5
2015-05-21,1.4066,1.4066,1.4066,1.4066,0,4,21,5
2015-05-20,1.4066,1.4066,1.4066,1.4066,0,3,20,5
2015-05-19,1.4066,1.4066,1.4066,1.4066,10000,2,19,5
2015-05-18,1.4,1.4,1.4,1.4,0,1,18,5
2015-05-15,1.4,1.4,1.4,1.4,0,5,15,5
2015-05-14,1.4,1.4,1.4,1.4,13000,4,14,5
2015-05-13,1.4,1.4,1.4,1.4,11000,3,13,5
2015-05-12,1.41,1.41,1.41,1.41,0,2,12,5
2015-05-11,1.41,1.41,1.41,1.41,0,1,11,5
2015-05-08,1.41,1.41,1.41,1.41,0,5,8,5
2015-05-07,1.41,1.41,1.41,1.41,0,4,7,5
2015-05-06,1.41,1.41,1.41,1.41,0,3,6,5
2015-05-05,1.41,1.41,1.41,1.41,0,2,5,5
2015-05-04,1.41,1.41,1.41,1.41,4000,1,4,5
2015-05-01,1.4,1.4,1.4,1.4,4000,5,1,5
2015-04-30,1.44,1.44,1.44,1.44,0,4,30,4
2015-04-29,1.44,1.44,1.44,1.44,0,3,29,4
2015-04-28,1.44,1.44,1.44,1.44,0,2,28,4
2015-04-27,1.44,1.44,1.44,1.44,100,1,27,4
2015-04-24,1.42,1.42,1.42,1.42,0,5,24,4
2015-04-23,1.42,1.42,1.42,1.42,0,4,23,4
2015-04-22,1.42,1.42,1.42,1.42,0,3,22,4
2015-04-21,1.42,1.42,1.42,1.42,200,2,21,4
2015-04-20,1.4115,1.4115,1.4115,1.4115,0,1,20,4
2015-04-17,1.4115,1.4115,1.4115,1.4115,0,5,17,4
2015-04-16,1.4115,1.4115,1.4115,1.4115,4500,4,16,4
2015-04-15,1.41,1.43,1.41,1.43,0,3,15,4
2015-04-14,1.41,1.43,1.41,1.43,0,2,14,4
2015-04-13,1.41,1.43,1.41,1.43,0,1,13,4
2015-04-10,1.41,1.43,1.41,1.43,0,5,10,4
2015-04-09,1.41,1.43,1.41,1.43,0,4,9,4
2015-04-08,1.41,1.43,1.41,1.43,0,3,8,4
2015-04-07,1.41,1.43,1.41,1.43,0,2,7,4
2015-04-06,1.41,1.43,1.41,1.43,30700,1,6,4
2015-04-02,1.3875,1.3875,1.3875,1.3875,50000,4,2,4
2015-04-01,1.3875,1.3875,1.3875,1.3875,0,3,1,4
2015-03-31,1.3875,1.3875,1.3875,1.3875,0,2,31,3
2015-03-30,1.3875,1.3875,1.3875,1.3875,0,1,30,3
2015-03-27,1.3875,1.3875,1.3875,1.3875,0,5,27,3
2015-03-26,1.3875,1.3875,1.3875,1.3875,0,4,26,3
2015-03-25,1.3875,1.3875,1.3875,1.3875,0,3,25,3
2015-03-24,1.3875,1.3875,1.3875,1.3875,750,2,24,3
2015-03-23,1.3875,1.3875,1.3875,1.3875,0,1,23,3
2015-03-20,1.3875,1.3875,1.3875,1.3875,1000,5,20,3
2015-03-19,1.408,1.408,1.39,1.39,0,4,19,3
2015-03-18,1.408,1.408,1.39,1.39,0,3,18,3
2015-03-17,1.408,1.408,1.39,1.39,1200,2,17,3
2015-03-16,1.408,1.408,1.39,1.39,0,1,16,3
2015-03-13,1.408,1.408,1.39,1.39,0,5,13,3
2015-03-12,1.408,1.408,1.39,1.39,0,4,12,3
2015-03-11,1.408,1.408,1.39,1.39,15250,3,11,3
2015-03-10,1.4,1.4,1.4,1.4,0,2,10,3
2015-03-09,1.4,1.4,1.4,1.4,6000,1,9,3
2015-03-06,1.45,1.45,1.38,1.38,30600,5,6,3
2015-03-05,1.423,1.423,1.423,1.423,0,4,5,3
2015-03-04,1.423,1.423,1.423,1.423,0,3,4,3
2015-03-03,1.423,1.423,1.423,1.423,0,2,3,3
2015-03-02,1.423,1.423,1.423,1.423,0,1,2,3
2015-02-27,1.423,1.423,1.423,1.423,0,5,27,2
2015-02-26,1.423,1.423,1.423,1.423,13000,4,26,2
2015-02-25,1.423,1.423,1.423,1.423,0,3,25,2
2015-02-24,1.423,1.423,1.423,1.423,0,2,24,2
2015-02-23,1.423,1.423,1.423,1.423,12200,1,23,2
2015-02-20,1.54,1.54,1.54,1.54,0,5,20,2
2015-02-19,1.54,1.54,1.54,1.54,0,4,19,2
2015-02-18,1.54,1.54,1.54,1.54,0,3,18,2
2015-02-17,1.54,1.54,1.54,1.54,0,2,17,2
2015-02-13,1.54,1.54,1.54,1.54,0,5,13,2
2015-02-12,1.54,1.54,1.54,1.54,0,4,12,2
2015-02-11,1.54,1.54,1.54,1.54,0,3,11,2
2015-02-10,1.54,1.54,1.54,1.54,0,2,10,2
2015-02-09,1.54,1.54,1.54,1.54,0,1,9,2
2015-02-06,1.54,1.54,1.54,1.54,0,5,6,2
2015-02-05,1.54,1.54,1.54,1.54,0,4,5,2
2015-02-04,1.54,1.54,1.54,1.54,5000,3,4,2
2015-02-03,1.58,1.58,1.55,1.55,0,2,3,2
2015-02-02,1.58,1.58,1.55,1.55,0,1,2,2
2015-01-30,1.58,1.58,1.55,1.55,0,5,30,1
2015-01-29,1.58,1.58,1.55,1.55,6000,4,29,1
2015-01-28,1.531,1.56,1.531,1.56,7200,3,28,1
2015-01-27,1.465,1.465,1.465,1.465,0,2,27,1
2015-01-26,1.465,1.465,1.465,1.465,0,1,26,1
2015-01-23,1.465,1.465,1.465,1.465,0,5,23,1
2015-01-22,1.465,1.465,1.465,1.465,0,4,22,1
2015-01-21,1.465,1.465,1.465,1.465,0,3,21,1
2015-01-20,1.465,1.465,1.465,1.465,3957,2,20,1
2015-01-16,1.43,1.43,1.43,1.43,0,5,16,1
2015-01-15,1.43,1.43,1.43,1.43,0,4,15,1
2015-01-14,1.43,1.43,1.43,1.43,0,3,14,1
2015-01-13,1.43,1.43,1.43,1.43,11000,2,13,1
2015-01-12,1.4335,1.4335,1.4335,1.4335,0,1,12,1
2015-01-09,1.4335,1.4335,1.4335,1.4335,0,5,9,1
2015-01-08,1.4335,1.4335,1.4335,1.4335,138,4,8,1
2015-01-07,1.3935,1.435,1.3935,1.4,24985,3,7,1
2015-01-06,1.399,1.399,1.399,1.399,1000,2,6,1
2015-01-05,1.42,1.42,1.42,1.42,0,1,5,1
2015-01-02,1.42,1.42,1.42,1.42,0,5,2,1
2014-12-31,1.42,1.42,1.42,1.42,30000,3,31,12
2014-12-30,1.443,1.443,1.443,1.443,11000,2,30,12
2014-12-29,1.443,1.443,1.443,1.443,11000,1,29,12
2014-12-26,1.443,1.443,1.443,1.443,0,5,26,12
2014-12-24,1.443,1.443,1.443,1.443,0,3,24,12
2014-12-23,1.443,1.443,1.443,1.443,0,2,23,12
2014-12-22,1.443,1.443,1.443,1.443,0,1,22,12
2014-12-19,1.443,1.443,1.443,1.443,0,5,19,12
2014-12-18,1.443,1.443,1.443,1.443,0,4,18,12
2014-12-17,1.443,1.443,1.443,1.443,0,3,17,12
2014-12-16,1.443,1.443,1.443,1.443,0,2,16,12
2014-12-15,1.443,1.443,1.443,1.443,0,1,15,12
2014-12-12,1.443,1.443,1.443,1.443,15000,5,12,12
2014-12-11,1.443,1.443,1.443,1.443,6000,4,11,12
2014-12-10,1.4399,1.4399,1.43,1.43,0,3,10,12
2014-12-09,1.4399,1.4399,1.43,1.43,0,2,9,12
2014-12-08,1.4399,1.4399,1.43,1.43,9000,1,8,12
2014-12-05,1.4399,1.4399,1.43,1.43,6000,5,5,12
2014-12-04,1.47,1.47,1.47,1.47,0,4,4,12
2014-12-03,1.47,1.47,1.47,1.47,0,3,3,12
2014-12-02,1.47,1.47,1.47,1.47,20000,2,2,12
2014-12-01,1.5,1.5,1.5,1.5,0,1,1,12
2014-11-28,1.5,1.5,1.5,1.5,0,5,28,11
2014-11-26,1.5,1.5,1.5,1.5,0,3,26,11
2014-11-25,1.5,1.5,1.5,1.5,0,2,25,11
2014-11-24,1.5,1.5,1.5,1.5,0,1,24,11
2014-11-21,1.5,1.5,1.5,1.5,2000,5,21,11
2014-11-20,1.4578,1.4578,1.4578,1.4578,27000,4,20,11
2014-11-19,1.4675,1.4675,1.4675,1.4675,0,3,19,11
2014-11-18,1.4675,1.4675,1.4675,1.4675,0,2,18,11
2014-11-17,1.4675,1.4675,1.4675,1.4675,20,1,17,11
2014-11-14,1.4675,1.4675,1.4675,1.4675,0,5,14,11
2014-11-13,1.4675,1.4675,1.4675,1.4675,0,4,13,11
2014-11-12,1.4675,1.4675,1.4675,1.4675,100,3,12,11
2014-11-11,1.54,1.54,1.52,1.52,0,2,11,11
2014-11-10,1.54,1.54,1.52,1.52,0,1,10,11
2014-11-07,1.54,1.54,1.52,1.52,0,5,7,11
2014-11-06,1.54,1.54,1.52,1.52,0,4,6,11
2014-11-05,1.54,1.54,1.52,1.52,0,3,5,11
2014-11-04,1.54,1.54,1.52,1.52,0,2,4,11
2014-11-03,1.54,1.54,1.52,1.52,0,1,3,11
2014-10-31,1.54,1.54,1.52,1.52,10500,5,31,10
2014-10-30,1.4715,1.4715,1.4715,1.4715,0,4,30,10
2014-10-29,1.4715,1.4715,1.4715,1.4715,0,3,29,10
2014-10-28,1.4715,1.4715,1.4715,1.4715,0,2,28,10
2014-10-27,1.4715,1.4715,1.4715,1.4715,0,1,27,10
2014-10-24,1.4715,1.4715,1.4715,1.4715,0,5,24,10
2014-10-23,1.4601,1.4601,1.46,1.46,6000,4,23,10
2014-10-22,1.4715,1.4715,1.4715,1.4715,1,3,22,10
2014-10-21,1.4715,1.4715,1.4715,1.4715,0,2,21,10
2014-10-20,1.4715,1.4715,1.4715,1.4715,925,1,20,10
2014-10-17,1.423,1.423,1.423,1.423,0,5,17,10
2014-10-16,1.423,1.423,1.423,1.423,3000,4,16,10
2014-10-15,1.433,1.433,1.433,1.433,0,3,15,10
2014-10-14,1.433,1.433,1.433,1.433,0,2,14,10
2014-10-13,1.433,1.433,1.433,1.433,2000,1,13,10
2014-10-10,1.429,1.429,1.429,1.429,2000,5,10,10
2014-10-09,1.44,1.44,1.44,1.44,14000,4,9,10
2014-10-08,1.45,1.45,1.45,1.45,1100,3,8,10
2014-10-07,1.4,1.4,1.4,1.4,0,2,7,10
2014-10-06,1.4,1.4,1.4,1.4,0,1,6,10
2014-10-03,1.4,1.4,1.4,1.4,26000,5,3,10
2014-10-02,1.4,1.4,1.4,1.4,21000,4,2,10
2014-10-01,1.4,1.4,1.4,1.4,0,3,1,10
2014-09-30,1.4,1.4,1.4,1.4,900,2,30,9
2014-09-29,1.39,1.39,1.39,1.39,14500,1,29,9
2014-09-26,1.41,1.41,1.41,1.41,15000,5,26,9
2014-09-25,1.4,1.4085,1.4,1.4085,20300,4,25,9
2014-09-24,1.37,1.37,1.37,1.37,20000,3,24,9
2014-09-23,1.39,1.39,1.39,1.39,0,2,23,9
2014-09-22,1.37,1.37,1.37,1.37,11990,1,22,9
2014-09-19,1.37,1.37,1.37,1.37,0,5,19,9
2014-09-18,1.37,1.37,1.37,1.37,20000,4,18,9
2014-09-17,1.38,1.38,1.38,1.38,0,3,17,9
2014-09-16,1.36,1.36,1.36,1.36,0,2,16,9
2014-09-15,1.36,1.36,1.36,1.36,10500,1,15,9
2014-09-12,1.38,1.38,1.38,1.38,39000,5,12,9
2014-09-11,1.42,1.42,1.42,1.42,0,4,11,9
2014-09-10,1.38,1.38,1.38,1.38,0,3,10,9
2014-09-09,1.38,1.38,1.38,1.38,0,2,9,9
2014-09-08,1.42,1.42,1.42,1.42,0,1,8,9
2014-09-05,1.42,1.42,1.42,1.42,0,5,5,9
2014-09-04,1.42,1.42,1.42,1.42,0,4,4,9
2014-09-03,1.42,1.42,1.42,1.42,0,3,3,9
2014-09-02,1.42,1.42,1.42,1.42,0,2,2,9
2014-08-29,1.42,1.42,1.42,1.42,0,5,29,8
2014-08-28,1.42,1.42,1.42,1.42,0,4,28,8
2014-08-27,1.42,1.42,1.42,1.42,0,3,27,8
2014-08-26,1.42,1.42,1.42,1.42,0,2,26,8
2014-08-25,1.42,1.42,1.42,1.42,3750,1,25,8
2014-08-22,1.42,1.42,1.42,1.42,0,5,22,8
2014-08-21,1.42,1.42,1.42,1.42,100,4,21,8
2014-08-20,1.383,1.383,1.383,1.383,0,3,20,8
2014-08-19,1.383,1.383,1.383,1.383,0,2,19,8
2014-08-18,1.383,1.383,1.383,1.383,0,1,18,8
2014-08-15,1.383,1.383,1.383,1.383,0,5,15,8
2014-08-14,1.383,1.383,1.383,1.383,425,4,14,8
2014-08-13,1.37,1.37,1.37,1.37,10000,3,13,8
2014-08-12,1.4,1.4,1.4,1.4,0,2,12,8
2014-08-11,1.4,1.4,1.4,1.4,0,1,11,8
2014-08-08,1.4,1.4,1.4,1.4,0,5,8,8
2014-08-07,1.4,1.4,1.4,1.4,0,4,7,8
2014-08-06,1.4,1.4,1.4,1.4,9200,3,6,8
2014-08-05,1.383,1.383,1.38,1.38,4425,2,5,8
2014-08-04,1.38,1.38,1.38,1.38,0,1,4,8
2014-08-01,1.38,1.38,1.38,1.38,0,5,1,8
2014-07-31,1.38,1.38,1.38,1.38,0,4,31,7
2014-07-30,1.38,1.38,1.38,1.38,97000,3,30,7
2014-07-29,1.38,1.38,1.38,1.38,0,2,29,7
2014-07-28,1.38,1.38,1.38,1.38,10000,1,28,7
2014-07-25,1.4,1.4,1.4,1.4,0,5,25,7
2014-07-24,1.4,1.4,1.4,1.4,0,4,24,7
2014-07-23,1.4,1.4,1.4,1.4,0,3,23,7
2014-07-22,1.4,1.4,1.4,1.4,1500,2,22,7
2014-07-21,1.44,1.44,1.44,1.44,0,1,21,7
2014-07-18,1.44,1.44,1.44,1.44,0,5,18,7
2014-07-17,1.44,1.44,1.44,1.44,0,4,17,7
2014-07-16,1.44,1.44,1.44,1.44,0,3,16,7
2014-07-15,1.44,1.44,1.44,1.44,0,2,15,7
2014-07-14,1.44,1.44,1.44,1.44,0,1,14,7
2014-07-11,1.44,1.44,1.44,1.44,0,5,11,7
2014-07-10,1.44,1.44,1.44,1.44,0,4,10,7
2014-07-09,1.44,1.44,1.44,1.44,0,3,9,7
2014-07-08,1.44,1.44,1.44,1.44,0,2,8,7
2014-07-07,1.44,1.44,1.44,1.44,0,1,7,7
2014-07-03,1.44,1.44,1.44,1.44,0,4,3,7
2014-07-02,1.44,1.44,1.44,1.44,500,3,2,7
2014-07-01,1.44,1.44,1.438,1.438,0,2,1,7
2014-06-30,1.44,1.44,1.438,1.438,0,1,30,6
2014-06-27,1.44,1.44,1.438,1.438,104610,5,27,6
2014-06-26,1.44,1.44,1.438,1.438,0,4,26,6
2014-06-25,1.44,1.44,1.438,1.438,0,3,25,6
2014-06-24,1.44,1.44,1.438,1.438,2120,2,24,6
2014-06-23,1.41,1.41,1.3845,1.3845,1000,1,23,6
2014-06-20,1.41,1.41,1.3845,1.3845,0,5,20,6
2014-06-19,1.41,1.41,1.3845,1.3845,0,4,19,6
2014-06-18,1.41,1.41,1.3845,1.3845,8100,3,18,6
2014-06-17,1.32,1.32,1.32,1.32,0,2,17,6
2014-06-16,1.3201,1.335,1.32,1.32,16629,1,16,6
2014-06-13,1.31,1.31,1.31,1.31,19431,5,13,6
2014-06-12,1.35,1.35,1.35,1.35,0,4,12,6
2014-06-11,1.35,1.35,1.35,1.35,33000,3,11,6
2014-06-10,1.35,1.35,1.35,1.35,1250,2,10,6
2014-06-09,1.3301,1.3301,1.33,1.33,14000,1,9,6
2014-06-06,1.29,1.29,1.29,1.29,0,5,6,6
2014-06-05,1.29,1.29,1.29,1.29,5000,4,5,6
2014-06-04,1.3,1.3,1.3,1.3,1318,3,4,6
2014-06-03,1.29,1.3,1.29,1.3,322950,2,3,6
2014-06-02,1.29,1.29,1.29,1.29,428,1,2,6
2014-05-30,1.337,1.337,1.337,1.337,230,5,30,5
2014-05-29,1.33,1.3385,1.33,1.3385,22010,4,29,5
2014-05-28,1.27,1.29,1.22,1.29,1700,3,28,5
2014-05-27,1.2098,1.2098,1.19,1.19,0,2,27,5
2014-05-23,1.2098,1.2098,1.19,1.19,11200,5,23,5
2014-05-22,1.2299,1.23,1.2299,1.23,200,4,22,5
2014-05-21,1.2,1.2,1.2,1.2,5000,3,21,5
2014-05-20,1.17,1.17,1.17,1.17,0,2,20,5
2014-05-19,1.16,1.17,1.16,1.17,14100,1,19,5
2014-05-16,1.11,1.11,1.11,1.11,0,5,16,5
2014-05-15,1.111,1.111,1.11,1.11,14000,4,15,5
2014-05-14,1.1232,1.1232,1.1232,1.1232,0,3,14,5
2014-05-13,1.1232,1.1232,1.1232,1.1232,0,2,13,5
2014-05-12,1.1232,1.1232,1.1232,1.1232,0,1,12,5
2014-05-09,1.1232,1.1232,1.1232,1.1232,0,5,9,5
2014-05-08,1.1232,1.1232,1.1232,1.1232,0,4,8,5
2014-05-07,1.1232,1.1232,1.1232,1.1232,0,3,7,5
2014-05-06,1.1232,1.1232,1.1232,1.1232,0,2,6,5
2014-05-05,1.1232,1.1232,1.1232,1.1232,0,1,5,5
2014-05-02,1.1232,1.1232,1.1232,1.1232,200,5,2,5
2014-05-01,1.089,1.089,1.089,1.089,0,4,1,5
2014-04-30,1.089,1.089,1.089,1.089,0,3,30,4
2014-04-29,1.089,1.089,1.089,1.089,0,2,29,4
2014-04-28,1.089,1.089,1.089,1.089,0,1,28,4
2014-04-25,1.089,1.089,1.089,1.089,8000,5,25,4
2014-04-24,1.073,1.073,1.073,1.073,0,4,24,4
2014-04-23,1.073,1.073,1.073,1.073,3000,3,23,4
2014-04-22,1.06,1.06,1.06,1.06,0,2,22,4
2014-04-21,1.06,1.06,1.06,1.06,0,1,21,4
2014-04-17,1.06,1.06,1.06,1.06,0,4,17,4
2014-04-16,1.06,1.06,1.06,1.06,0,3,16,4
2014-04-15,1.06,1.06,1.06,1.06,0,2,15,4
2014-04-14,1.06,1.06,1.06,1.06,0,1,14,4
2014-04-11,1.06,1.06,1.06,1.06,400,5,11,4
2014-04-10,1.05,1.05,1.05,1.05,0,4,10,4
2014-04-09,1.05,1.05,1.05,1.05,0,3,9,4
2014-04-08,1.05,1.05,1.05,1.05,0,2,8,4
2014-04-07,1.05,1.05,1.05,1.05,0,1,7,4
2014-04-04,1.05,1.05,1.05,1.05,10000,5,4,4
2014-04-03,1.05,1.05,1.05,1.05,6000,4,3,4
2014-04-02,1.07,1.07,1.07,1.07,0,3,2,4
2014-04-01,1.07,1.07,1.07,1.07,0,2,1,4
2014-03-31,1.07,1.07,1.07,1.07,1031,1,31,3
2014-03-28,1.04,1.04,1.04,1.04,0,5,28,3
2014-03-27,1.04,1.04,1.04,1.04,0,4,27,3
2014-03-26,1.04,1.04,1.04,1.04,2000,3,26,3
2014-03-25,1.01,1.01,1.01,1.01,0,2,25,3
2014-03-24,1.01,1.01,1.01,1.01,0,1,24,3
2014-03-21,1.01,1.01,1.01,1.01,2000,5,21,3
2014-03-20,1.03,1.03,1.02,1.02,46450,4,20,3
2014-03-19,1.035,1.035,1.035,1.035,2000,3,19,3
2014-03-18,1.02,1.02,1.02,1.02,0,2,18,3
2014-03-17,1.02,1.02,1.02,1.02,0,1,17,3
2014-03-14,1.02,1.02,1.02,1.02,0,5,14,3
2014-03-13,1.02,1.02,1.02,1.02,0,4,13,3
2014-03-12,1.02,1.02,1.02,1.02,20200,3,12,3
2014-03-11,1.02,1.02,1.02,1.02,0,2,11,3
2014-03-10,1.02,1.02,1.02,1.02,0,1,10,3
2014-03-07,1.02,1.02,1.02,1.02,0,5,7,3
2014-03-06,1.02,1.02,1.02,1.02,14000,4,6,3
2014-03-05,1.02,1.03,1.02,1.03,0,3,5,3
2014-03-04,1.02,1.03,1.02,1.03,0,2,4,3
2014-03-03,1.02,1.03,1.02,1.03,0,1,3,3
2014-02-28,1.02,1.03,1.02,1.03,0,5,28,2
2014-02-27,1.02,1.03,1.02,1.03,0,4,27,2
2014-02-26,1.02,1.03,1.02,1.03,0,3,26,2
2014-02-25,1.02,1.03,1.02,1.03,16000,2,25,2
2014-02-24,1.03,1.03,1.03,1.03,0,1,24,2
2014-02-21,1.03,1.03,1.03,1.03,0,5,21,2
2014-02-20,1.03,1.03,1.03,1.03,0,4,20,2
2014-02-19,1.03,1.03,1.03,1.03,10000,3,19,2
2014-02-18,1.05,1.05,1.05,1.05,2281,2,18,2
2014-02-14,1.05,1.05,1.05,1.05,2994,5,14,2
2014-02-13,1.03,1.03,1.03,1.03,0,4,13,2
2014-02-12,1.03,1.03,1.03,1.03,21800,3,12,2
2014-02-11,1.03,1.03,1.03,1.03,0,2,11,2
